Date,State,TotalSamples,Negative,Positive
2020-07-01,Punjab,308998.0,,5668.0
2020-07-02,Punjab,317802.0,,5784.0
2020-07-03,Punjab,324054.0,,5937.0
2020-07-04,Punjab,331585.0,,6109.0
2020-07-05,Punjab,337789.0,,6283.0
2020-07-06,Punjab,342524.0,,6491.0
2020-07-07,Punjab,352363.0,,6749.0
2020-07-08,Punjab,360189.0,,6907.0
2020-07-09,Punjab,369425.0,,7140.0
2020-07-10,Punjab,378045.0,,7357.0
2020-07-11,Punjab,388494.0,,7587.0
2020-07-12,Punjab,395185.0,,7821.0
2020-07-13,Punjab,400944.0,,8178.0
2020-07-14,Punjab,409643.0,,8511.0
2020-07-15,Punjab,421593.0,,8799.0
2020-07-16,Punjab,429832.0,,9094.0
2020-07-17,Punjab,438793.0,,9442.0
2020-07-18,Punjab,450732.0,,9792.0
2020-07-19,Punjab,459900.0,,10100.0
2020-07-20,Punjab,466057.0,,10510.0
2020-07-21,Punjab,478421.0,,10889.0
2020-07-22,Punjab,489836.0,,11301.0
2020-07-23,Punjab,500562.0,,11739.0
2020-07-24,Punjab,509267.0,,12216.0
2020-07-25,Punjab,521906.0,,12684.0
2020-07-26,Punjab,531336.0,,13218.0
2020-07-27,Punjab,539371.0,,13769.0
2020-07-28,Punjab,550267.0,,14378.0
2020-07-29,Punjab,561121.0,,14946.0
2020-07-30,Punjab,572067.0,,15456.0
2020-07-31,Punjab,582573.0,,16119.0
2020-08-01,Punjab,592392.0,,17063.0
2020-08-02,Punjab,599651.0,,17853.0
2020-08-03,Punjab,603912.0,,18527.0
2020-08-04,Punjab,611609.0,,19015.0
2020-08-05,Punjab,622127.0,,19856.0
2020-08-06,Punjab,634271.0,,20891.0
2020-08-07,Punjab,646439.0,,21930.0
2020-08-08,Punjab,659284.0,,22928.0
2020-08-09,Punjab,672761.0,,23903.0
2020-08-10,Punjab,681321.0,,24889.0
2020-08-11,Punjab,697327.0,,25889.0
2020-08-12,Punjab,711260.0,,
2020-08-13,Punjab,723357.0,,
2020-08-14,Punjab,741834.0,,29013.0
2020-08-15,Punjab,759990.0,,30041.0
2020-08-16,Punjab,770873.0,,
2020-08-17,Punjab,782463.0,,
2020-08-18,Punjab,801990.0,,34400.0
2020-08-19,Punjab,819657.0,,
2020-08-20,Punjab,839947.0,,
2020-08-21,Punjab,863840.0,,39327.0
2020-08-22,Punjab,885950.0,,
2020-08-23,Punjab,907160.0,,
2020-08-24,Punjab,919614.0,,
2020-08-25,Punjab,941939.0,,
2020-08-26,Punjab,964051.0,,
2020-08-27,Punjab,988119.0,,
2020-08-28,Punjab,1007852.0,,
2020-08-29,Punjab,1026465.0,,
2020-08-30,Punjab,1046132.0,,
2020-08-31,Punjab,1062667.0,,
2020-09-01,Punjab,1081671.0,,
2020-09-02,Punjab,1101912.0,,
2020-09-03,Punjab,1121016.0,,
2020-09-04,Punjab,1144008.0,,
2020-09-05,Punjab,1168106.0,,
2020-09-06,Punjab,1193260.0,,
2020-09-07,Punjab,1212432.0,,
2020-09-08,Punjab,1241120.0,,
2020-09-09,Punjab,1269052.0,,
2020-09-10,Punjab,1298969.0,,
2020-09-11,Punjab,1332564.0,,
2020-09-12,Punjab,1364940.0,,
2020-09-13,Punjab,1391662.0,,
2020-09-14,Punjab,1410759.0,,
2020-09-15,Punjab,1439583.0,,
2020-09-16,Punjab,1467301.0,,
2020-09-17,Punjab,1496340.0,,
2020-09-18,Punjab,1524012.0,,
2020-09-19,Punjab,1552393.0,,
2020-09-20,Punjab,1579113.0,,
2020-09-21,Punjab,1599134.0,,
2020-09-22,Punjab,1627821.0,,
2020-09-23,Punjab,1654508.0,,
2020-09-24,Punjab,1682723.0,,
2020-09-25,Punjab,1713652.0,,
2020-09-26,Punjab,1740183.0,,
2020-09-27,Punjab,1763498.0,,
2020-09-28,Punjab,1786627.0,,
2020-09-29,Punjab,1810086.0,,
2020-09-30,Punjab,1841955.0,,
2020-10-01,Punjab,1872887.0,,
2020-10-02,Punjab,1902976.0,,
2020-10-03,Punjab,1928289.0,,
2020-10-04,Punjab,1951623.0,,
2020-10-05,Punjab,1973958.0,,
2020-10-06,Punjab,1996719.0,,
2020-10-07,Punjab,2025935.0,,
2020-10-08,Punjab,2053875.0,,
2020-10-09,Punjab,2084554.0,,
2020-10-10,Punjab,2117713.0,,
2020-10-11,Punjab,2145369.0,,
2020-10-12,Punjab,2167731.0,,124535.0
2020-10-13,Punjab,2189467.0,,
2020-10-14,Punjab,2218914.0,,
2020-10-15,Punjab,2247431.0,,
2020-10-16,Punjab,2274772.0,,
2020-10-17,Punjab,2300669.0,,
2020-10-18,Punjab,2321084.0,,
2020-10-19,Punjab,2339398.0,,
2020-10-20,Punjab,2359842.0,,
2020-10-21,Punjab,2385846.0,,
2020-10-22,Punjab,2409686.0,,
2020-10-23,Punjab,2433133.0,,
2020-10-24,Punjab,2457574.0,,
2020-10-25,Punjab,2478710.0,,
2020-10-26,Punjab,2493748.0,,
2020-10-27,Punjab,2515967.0,,
2020-10-28,Punjab,2538610.0,,
2020-10-29,Punjab,2561105.0,,
2020-10-30,Punjab,2582787.0,,
2020-10-31,Punjab,2604208.0,,
2020-11-01,Punjab,2620786.0,,
2020-11-02,Punjab,2630382.0,,
2020-11-03,Punjab,2650809.0,,
2020-11-04,Punjab,2669626.0,,
2020-11-05,Punjab,2687429.0,,
2020-11-06,Punjab,2706741.0,,
2020-11-07,Punjab,2726398.0,,
2020-11-08,Punjab,2747106.0,,
2020-11-09,Punjab,2756807.0,,
2020-11-10,Punjab,2779972.0,,
2020-11-11,Punjab,2801305.0,,
2020-11-12,Punjab,2822668.0,,
2020-11-13,Punjab,2843699.0,,
2020-11-15,Punjab,2868278.0,,
2020-04-05,Rajasthan,12279.0,11439,260.0
2020-04-07,Rajasthan,17638.0,16401,363.0
2020-04-08,Rajasthan,17638.0,16401,363.0
2020-04-09,Rajasthan,19107.0,17851,463.0
2020-04-10,Rajasthan,22349.0,20698,561.0
2020-04-11,Rajasthan,24857.0,22583,678.0
2020-04-12,Rajasthan,28505.0,25105,796.0
2020-04-13,Rajasthan,31804.0,28657,847.0
2020-04-14,Rajasthan,34928.0,29376,1005.0
2020-04-15,Rajasthan,37860.0,31902,1076.0
2020-04-16,Rajasthan,40778.0,33739,1101.0
2020-04-17,Rajasthan,42847.0,36153,1229.0
2020-04-18,Rajasthan,47197.0,39092,1282.0
2020-04-19,Rajasthan,51614.0,43537,1478.0
2020-04-20,Rajasthan,57290.0,47657,1576.0
2020-04-21,Rajasthan,61492.0,54100,1735.0
2020-04-22,Rajasthan,66257.0,58552,1888.0
2020-04-23,Rajasthan,69764.0,63485,1964.0
2020-04-24,Rajasthan,74484.0,68133,2034.0
2020-04-25,Rajasthan,78993.0,71806,2083.0
2020-04-26,Rajasthan,82942.0,75670,2185.0
2020-04-27,Rajasthan,87777.0,80830,2262.0
2020-04-28,Rajasthan,92506.0,85834,2364.0
2020-04-29,Rajasthan,97790.0,90108,2438.0
2020-04-30,Rajasthan,103704.0,,2584.0
2020-05-01,Rajasthan,108543.0,100277,2666.0
2020-05-02,Rajasthan,113934.0,104705,2720.0
2020-05-03,Rajasthan,120240.0,112345,2886.0
2020-05-04,Rajasthan,129258.0,122513,3061.0
2020-05-05,Rajasthan,134987.0,128297,3158.0
2020-05-06,Rajasthan,139580.0,134172,3317.0
2020-05-07,Rajasthan,145510.0,139830,3427.0
2020-05-08,Rajasthan,152245.0,146198,3579.0
2020-05-09,Rajasthan,159157.0,152296,3708.0
2020-05-10,Rajasthan,166424.0,158830,3814.0
2020-05-11,Rajasthan,176130.0,168546,3988.0
2020-05-12,Rajasthan,185610.0,,4126.0
2020-05-13,Rajasthan,194683.0,186125,4328.0
2020-05-14,Rajasthan,204243.0,197269,4534.0
2020-05-15,Rajasthan,212317.0,203770,4747.0
2020-05-16,Rajasthan,221439.0,213395,4960.0
2020-05-17,Rajasthan,231946.0,221764,5202.0
2020-05-18,Rajasthan,243476.0,234165,5375.0
2020-05-19,Rajasthan,254533.0,244955,5845.0
2020-05-20,Rajasthan,265555.0,254128,6015.0
2020-05-21,Rajasthan,275974.0,266687,6227.0
2020-05-22,Rajasthan,287164.0,277744,6494.0
2020-05-23,Rajasthan,303935.0,292384,6657.0
2020-05-24,Rajasthan,317067.0,306209,7028.0
2020-05-25,Rajasthan,327836.0,318146,7300.0
2020-05-26,Rajasthan,337159.0,326368,7536.0
2020-05-27,Rajasthan,350600.0,338611,7816.0
2020-05-28,Rajasthan,365556.0,351861,8067.0
2020-05-29,Rajasthan,379315.0,365925,8365.0
2020-05-30,Rajasthan,395490.0,382315,8617.0
2020-05-31,Rajasthan,409777.0,396789,8831.0
2020-06-01,Rajasthan,425184.0,411965,9100.0
2020-06-02,Rajasthan,440789.0,428471,9373.0
2020-06-03,Rajasthan,454788.0,440850,9652.0
2020-06-04,Rajasthan,467129.0,451826,9862.0
2020-06-05,Rajasthan,480910.0,465349,10084.0
2020-06-06,Rajasthan,494480.0,478366,10337.0
2020-06-07,Rajasthan,506784.0,491233,10599.0
2020-06-08,Rajasthan,518350.0,503208,10876.0
2020-06-09,Rajasthan,530031.0,515872,11245.0
2020-06-10,Rajasthan,543312.0,527864,11600.0
2020-06-11,Rajasthan,558064.0,542256,11838.0
2020-06-12,Rajasthan,571543.0,556040,12068.0
2020-06-13,Rajasthan,584954.0,569314,12401.0
2020-06-14,Rajasthan,598920.0,583279,12694.0
2020-06-15,Rajasthan,609296.0,594991,12981.0
2020-06-16,Rajasthan,622334.0,606279,13216.0
2020-06-17,Rajasthan,637937.0,620217,13542.0
2020-06-18,Rajasthan,654816.0,636216,13857.0
2020-06-19,Rajasthan,667643.0,650510,14156.0
2020-06-20,Rajasthan,683017.0,664383,14537.0
2020-06-21,Rajasthan,699126.0,680233,14930.0
2020-06-22,Rajasthan,709592.0,691507,15232.0
2020-06-23,Rajasthan,726077.0,706363,15627.0
2020-06-24,Rajasthan,740855.0,721511,16009.0
2020-06-25,Rajasthan,757137.0,737395,16296.0
2020-06-26,Rajasthan,770174.0,750535,16660.0
2020-06-27,Rajasthan,784803.0,764966,16944.0
2020-06-28,Rajasthan,800214.0,780247,17271.0
2020-06-29,Rajasthan,809777.0,789921,17660.0
2020-06-30,Rajasthan,824213.0,803554,18014.0
2020-07-01,Rajasthan,839370.0,818485,18312.0
2020-07-02,Rajasthan,854274.0,832738,18662.0
2020-07-03,Rajasthan,869602.0,846953,19052.0
2020-07-04,Rajasthan,889355.0,865371,19532.0
2020-07-05,Rajasthan,909132.0,884457,20164.0
2020-07-06,Rajasthan,920600.0,896508,20688.0
2020-07-07,Rajasthan,940758.0,915326,21404.0
2020-07-08,Rajasthan,963454.0,936065,22063.0
2020-07-09,Rajasthan,987272.0,960369,22563.0
2020-07-10,Rajasthan,1009195.0,981938,23174.0
2020-07-11,Rajasthan,1032198.0,1003903,23748.0
2020-07-12,Rajasthan,1054080.0,1025295,24392.0
2020-07-13,Rajasthan,1068283.0,1039250,24936.0
2020-07-14,Rajasthan,1096696.0,1065910,25571.0
2020-07-15,Rajasthan,1123902.0,1091930,26437.0
2020-07-16,Rajasthan,1151952.0,1119188,27174.0
2020-07-17,Rajasthan,1175379.0,1142148,27789.0
2020-07-18,Rajasthan,1204676.0,1169662,28500.0
2020-07-19,Rajasthan,1231760.0,1195328,29434.0
2020-07-20,Rajasthan,1244387.0,1207571,30390.0
2020-07-21,Rajasthan,1270376.0,1232900,31373.0
2020-07-22,Rajasthan,1298218.0,1259602,32334.0
2020-07-23,Rajasthan,1325580.0,1285878,33220.0
2020-07-24,Rajasthan,1349544.0,1309112,34178.0
2020-07-25,Rajasthan,1377850.0,1335929,35298.0
2020-07-26,Rajasthan,1403124.0,1361480,36430.0
2020-07-27,Rajasthan,1417882.0,1374679,37564.0
2020-07-28,Rajasthan,1445240.0,1402268,38636.0
2020-07-29,Rajasthan,1473098.0,1429523,39780.0
2020-07-30,Rajasthan,1500693.0,1455427,40936.0
2020-07-31,Rajasthan,1526962.0,1481949,42083.0
2020-08-01,Rajasthan,1553942.0,1507518,43243.0
2020-08-02,Rajasthan,1570989.0,1525094,44410.0
2020-08-03,Rajasthan,1584925.0,1538352,45555.0
2020-08-04,Rajasthan,1592318.0,1545391,46679.0
2020-08-05,Rajasthan,1619744.0,1570626,47272.0
2020-08-06,Rajasthan,1651221.0,1600732,48996.0
2020-08-07,Rajasthan,1678314.0,1626488,50157.0
2020-08-08,Rajasthan,1710963.0,1656370,51328.0
2020-08-09,Rajasthan,1740732.0,1683981,52497.0
2020-08-10,Rajasthan,1754897.0,1699840,53670.0
2020-08-11,Rajasthan,1784992.0,1727722,
2020-08-12,Rajasthan,1820131.0,1759088,56100.0
2020-08-13,Rajasthan,1839445.0,1778894,57414.0
2020-08-14,Rajasthan,1868534.0,1807490,58692.0
2020-08-15,Rajasthan,1898595.0,1835625,59979.0
2020-08-16,Rajasthan,1913726.0,1850043,61296.0
2020-08-17,Rajasthan,1930842.0,1865936,62630.0
2020-08-18,Rajasthan,1966178.0,1899725,63977.0
2020-08-19,Rajasthan,1998912.0,1930213,
2020-08-20,Rajasthan,2033646.0,1963754,
2020-08-21,Rajasthan,2062109.0,1990256,67954.0
2020-08-22,Rajasthan,2093850.0,2021945,
2020-08-23,Rajasthan,2122395.0,2048693,
2020-08-24,Rajasthan,2137137.0,2063202,
2020-08-25,Rajasthan,2166744.0,2091316,
2020-08-26,Rajasthan,2196353.0,2118295,
2020-08-27,Rajasthan,2228662.0,2148920,
2020-08-28,Rajasthan,2254613.0,2174174,
2020-08-29,Rajasthan,2274901.0,2193549,
2020-08-30,Rajasthan,2302023.0,2218765,
2020-08-31,Rajasthan,2314603.0,2230754,
2020-09-01,Rajasthan,2343369.0,2257909,
2020-09-02,Rajasthan,2364613.0,2277602,
2020-09-03,Rajasthan,2392144.0,2302972,
2020-09-04,Rajasthan,2416268.0,2326326,
2020-09-05,Rajasthan,2443995.0,2352305,
2020-09-06,Rajasthan,2471540.0,2378102,
2020-09-07,Rajasthan,2483715.0,2389258,
2020-09-08,Rajasthan,2513910.0,2417075,
2020-09-09,Rajasthan,2542632.0,2444289,
2020-09-10,Rajasthan,2572191.0,2472374,
2020-09-11,Rajasthan,2599477.0,2498205,
2020-09-12,Rajasthan,2630771.0,2527228,
2020-09-13,Rajasthan,2658373.0,2553839,
2020-09-14,Rajasthan,2672224.0,2566267,
2020-09-15,Rajasthan,2705303.0,2595594,
2020-09-16,Rajasthan,2738444.0,2626768,
2020-09-17,Rajasthan,2767508.0,2654216,
2020-09-18,Rajasthan,2795479.0,2680626,
2020-09-19,Rajasthan,2826262.0,2709269,
2020-09-20,Rajasthan,2856718.0,2739391,
2020-09-21,Rajasthan,2870267.0,2751165,
2020-09-22,Rajasthan,2904053.0,2782179,
2020-09-23,Rajasthan,2935751.0,2811835,
2020-09-24,Rajasthan,2968083.0,2842797,
2020-09-25,Rajasthan,2994763.0,2867910,
2020-09-26,Rajasthan,3024341.0,2893933,
2020-09-27,Rajasthan,3051135.0,2920018,
2020-09-28,Rajasthan,3062603.0,2929621,
2020-09-29,Rajasthan,3091105.0,2955369,
2020-09-30,Rajasthan,3118797.0,2980551,
2020-10-01,Rajasthan,3143572.0,3003442,
2020-10-02,Rajasthan,3165902.0,3023628,
2020-10-03,Rajasthan,3182409.0,3038596,
2020-10-04,Rajasthan,3207733.0,3061376,
2020-10-05,Rajasthan,3219068.0,3071195,
2020-10-06,Rajasthan,3245268.0,3094311,
2020-10-07,Rajasthan,3267575.0,3112877,
2020-10-08,Rajasthan,3291115.0,3136383,
2020-10-09,Rajasthan,3311811.0,3154680,
2020-10-10,Rajasthan,3335785.0,3176313,
2020-10-11,Rajasthan,3356935.0,3195594,
2020-10-12,Rajasthan,3366071.0,3203020,
2020-10-13,Rajasthan,3392097.0,3226089,
2020-10-14,Rajasthan,3414166.0,3246485,
2020-10-15,Rajasthan,3436121.0,3266766,
2020-10-16,Rajasthan,3456029.0,3284844,
2020-10-17,Rajasthan,3478430.0,3304360,
2020-10-18,Rajasthan,3490719.0,3315575,
2020-10-19,Rajasthan,3499421.0,3322097,
2020-10-20,Rajasthan,3524088.0,3343985,
2020-10-21,Rajasthan,3546683.0,3365283,
2020-10-22,Rajasthan,3568198.0,3385209,
2020-10-23,Rajasthan,3587537.0,3402531,
2020-10-24,Rajasthan,3609151.0,3422631,
2020-10-25,Rajasthan,3623031.0,3434999,
2020-10-26,Rajasthan,3631465.0,3441260,
2020-10-27,Rajasthan,3654738.0,3462427,
2020-10-28,Rajasthan,3677569.0,3483561,
2020-10-29,Rajasthan,3699339.0,3503822,
2020-10-30,Rajasthan,3718493.0,3521044,
2020-10-31,Rajasthan,3732880.0,3533901,
2020-11-01,Rajasthan,3753254.0,3551617,
2020-11-02,Rajasthan,3761961.0,3559145,
2020-11-03,Rajasthan,3785407.0,3580198,
2020-11-04,Rajasthan,3806335.0,3599886,
2020-11-05,Rajasthan,3825035.0,3617138,
2020-11-06,Rajasthan,3844472.0,3634205,
2020-11-07,Rajasthan,3865194.0,3652769,
2020-11-08,Rajasthan,3885562.0,3671577,
2020-11-09,Rajasthan,3896209.0,3682224,
2020-11-10,Rajasthan,3921623.0,3703657,
2020-11-11,Rajasthan,3943942.0,3724338,
2020-11-12,Rajasthan,3966824.0,3744714,
2020-11-13,Rajasthan,3988281.0,3764423,
2020-11-14,Rajasthan,4007392.0,3781300,
2020-11-15,Rajasthan,4015598.0,3787906,
2020-05-04,Sikkim,170.0,169,
2020-05-05,Sikkim,181.0,171,0.0
2020-05-06,Sikkim,189.0,189,0.0
2020-05-07,Sikkim,216.0,207,0.0
2020-05-08,Sikkim,216.0,214,0.0
2020-05-09,Sikkim,219.0,219,0.0
2020-05-10,Sikkim,219.0,219,0.0
2020-05-11,Sikkim,219.0,219,0.0
2020-05-12,Sikkim,348.0,229,0.0
2020-05-13,Sikkim,439.0,268,0.0
2020-05-14,Sikkim,579.0,292,0.0
2020-05-15,Sikkim,348.0,229,0.0
2020-05-16,Sikkim,840.0,424,0.0
2020-05-17,Sikkim,947.0,449,0.0
2020-05-18,Sikkim,1087.0,536,0.0
2020-05-19,Sikkim,1204.0,827,0.0
2020-05-20,Sikkim,1342.0,955,0.0
2020-05-22,Sikkim,1637.0,1347,0.0
2020-05-23,Sikkim,1707.0,1398,0.0
2020-05-24,Sikkim,1855.0,1471,1.0
2020-05-25,Sikkim,2103.0,1508,1.0
2020-05-26,Sikkim,2255.0,1508,1.0
2020-05-27,Sikkim,2417.0,1665,1.0
2020-05-28,Sikkim,2626.0,1801,1.0
2020-05-29,Sikkim,2759.0,1880,1.0
2020-05-30,Sikkim,2829.0,2015,1.0
2020-05-31,Sikkim,2925.0,2173,1.0
2020-06-01,Sikkim,3525.0,2601,1.0
2020-06-02,Sikkim,3788.0,2857,1.0
2020-06-03,Sikkim,4102.0,3062,2.0
2020-06-04,Sikkim,4358.0,3894,2.0
2020-06-05,Sikkim,4761.0,4143,3.0
2020-06-06,Sikkim,5005.0,4273,3.0
2020-06-08,Sikkim,5547.0,4953,6.0
2020-06-09,Sikkim,5815.0,5508,12.0
2020-06-10,Sikkim,6161.0,5850,12.0
2020-06-11,Sikkim,6692.0,6063,12.0
2020-06-12,Sikkim,5157.0,4830,26.0
2020-06-13,Sikkim,5377.0,5029,62.0
2020-06-14,Sikkim,5664.0,5177,67.0
2020-06-15,Sikkim,5762.0,5521,68.0
2020-06-16,Sikkim,6192.0,5715,68.0
2020-06-17,Sikkim,6349.0,6004,70.0
2020-06-19,Sikkim,6882.0,6500,70.0
2020-06-20,Sikkim,7183.0,6932,70.0
2020-06-21,Sikkim,9354.0,8803,70.0
2020-06-22,Sikkim,9449.0,,78.0
2020-06-23,Sikkim,9594.0,,79.0
2020-06-24,Sikkim,9849.0,,83.0
2020-06-25,Sikkim,10025.0,,85.0
2020-06-26,Sikkim,10212.0,,86.0
2020-06-27,Sikkim,10219.0,,87.0
2020-06-28,Sikkim,10364.0,,88.0
2020-06-29,Sikkim,10440.0,,88.0
2020-06-30,Sikkim,10535.0,,88.0
2020-07-01,Sikkim,10723.0,,88.0
2020-07-02,Sikkim,10900.0,,88.0
2020-07-03,Sikkim,11072.0,,101.0
2020-07-04,Sikkim,11242.0,,103.0
2020-07-05,Sikkim,11387.0,,125.0
2020-07-06,Sikkim,11407.0,,125.0
2020-07-07,Sikkim,11581.0,,125.0
2020-07-08,Sikkim,11820.0,,129.0
2020-07-09,Sikkim,12012.0,,130.0
2020-07-10,Sikkim,12119.0,,130.0
2020-07-11,Sikkim,12246.0,,156.0
2020-07-12,Sikkim,12531.0,,160.0
2020-07-13,Sikkim,12636.0,10636,162.0
2020-07-14,Sikkim,12939.0,,211.0
2020-07-15,Sikkim,13352.0,11355,
2020-07-16,Sikkim,13762.0,11751,235.0
2020-07-17,Sikkim,14373.0,12322,254.0
2020-07-18,Sikkim,15139.0,13051,273.0
2020-07-19,Sikkim,15957.0,13857,283.0
2020-07-20,Sikkim,16906.0,14787,305.0
2020-07-21,Sikkim,17564.0,15418,330.0
2020-07-22,Sikkim,19484.0,17218,438.0
2020-07-23,Sikkim,20050.0,18267,460.0
2020-07-24,Sikkim,20785.0,18748,477.0
2020-07-25,Sikkim,21272.0,,512.0
2020-07-27,Sikkim,22410.0,,545.0
2020-07-28,Sikkim,22993.0,20465,579.0
2020-07-29,Sikkim,23637.0,,596.0
2020-07-30,Sikkim,24150.0,21560,610.0
2020-07-31,Sikkim,24939.0,22220,639.0
2020-08-01,Sikkim,25916.0,23282,650.0
2020-08-02,Sikkim,26473.0,23804,658.0
2020-08-03,Sikkim,27115.0,24431,688.0
2020-08-04,Sikkim,28089.0,25310,783.0
2020-08-05,Sikkim,29035.0,,788.0
2020-08-06,Sikkim,29467.0,,829.0
2020-08-07,Sikkim,29958.0,,854.0
2020-08-08,Sikkim,30533.0,,854.0
2020-08-09,Sikkim,30732.0,,866.0
2020-08-10,Sikkim,31193.0,,910.0
2020-08-11,Sikkim,31604.0,,
2020-08-12,Sikkim,31974.0,,
2020-08-13,Sikkim,32421.0,,
2020-08-14,Sikkim,32762.0,,
2020-08-15,Sikkim,32926.0,,
2020-08-16,Sikkim,33810.0,,
2020-08-17,Sikkim,34813.0,,
2020-08-18,Sikkim,34553.0,,
2020-08-19,Sikkim,35062.0,,
2020-08-20,Sikkim,35449.0,,
2020-08-21,Sikkim,36111.0,,
2020-08-22,Sikkim,36744.0,,
2020-08-24,Sikkim,37798.0,,
2020-08-25,Sikkim,38296.0,,
2020-08-26,Sikkim,38951.0,,
2020-08-28,Sikkim,40035.0,,
2020-08-29,Sikkim,40515.0,,
2020-08-30,Sikkim,41069.0,,
2020-08-31,Sikkim,41270.0,,
2020-09-01,Sikkim,41558.0,,
2020-09-02,Sikkim,42019.0,,
2020-09-03,Sikkim,42331.0,,
2020-09-04,Sikkim,42772.0,,
2020-09-05,Sikkim,43125.0,,
2020-09-06,Sikkim,43345.0,,
2020-09-07,Sikkim,43661.0,,
2020-09-08,Sikkim,43828.0,,
2020-09-09,Sikkim,44122.0,,
2020-09-10,Sikkim,44323.0,,
2020-09-11,Sikkim,44520.0,,
2020-09-12,Sikkim,44790.0,,
2020-09-13,Sikkim,45075.0,,
2020-09-14,Sikkim,45210.0,,
2020-09-15,Sikkim,45502.0,,
2020-09-16,Sikkim,45762.0,,
2020-09-17,Sikkim,46065.0,,
2020-09-18,Sikkim,46292.0,,
2020-09-19,Sikkim,46690.0,,
2020-09-20,Sikkim,47044.0,,
2020-09-21,Sikkim,47269.0,,
2020-09-22,Sikkim,47530.0,,
2020-09-23,Sikkim,47893.0,,
2020-09-24,Sikkim,48291.0,,
2020-09-25,Sikkim,48655.0,,
2020-09-26,Sikkim,49099.0,,
2020-09-27,Sikkim,49338.0,,
2020-09-28,Sikkim,49495.0,,
2020-09-29,Sikkim,49858.0,,
2020-09-30,Sikkim,50232.0,,
2020-10-01,Sikkim,50654.0,,
2020-10-02,Sikkim,50987.0,,
2020-10-03,Sikkim,51333.0,,
2020-10-04,Sikkim,51634.0,,
2020-10-05,Sikkim,51741.0,,
2020-10-06,Sikkim,51935.0,,
2020-10-07,Sikkim,51991.0,,
2020-10-08,Sikkim,52043.0,,
2020-10-09,Sikkim,52383.0,,
2020-10-10,Sikkim,52682.0,,
2020-10-11,Sikkim,52906.0,,
2020-10-12,Sikkim,52944.0,,
2020-10-13,Sikkim,53180.0,,
2020-10-14,Sikkim,53417.0,,
2020-10-15,Sikkim,53635.0,,
2020-10-16,Sikkim,53814.0,,
2020-10-17,Sikkim,54107.0,,
2020-10-18,Sikkim,54282.0,,
2020-10-19,Sikkim,54310.0,,
2020-10-20,Sikkim,54631.0,,
2020-10-21,Sikkim,54836.0,,
2020-10-23,Sikkim,55320.0,,
2020-10-24,Sikkim,55611.0,,
2020-10-25,Sikkim,55797.0,,
2020-10-26,Sikkim,55817.0,,
2020-10-27,Sikkim,55898.0,,
2020-10-28,Sikkim,56022.0,,
2020-10-29,Sikkim,56150.0,,
2020-10-30,Sikkim,56319.0,,
2020-10-31,Sikkim,56566.0,,
2020-11-01,Sikkim,56699.0,,
2020-11-02,Sikkim,56731.0,,
2020-11-03,Sikkim,56938.0,,
2020-11-04,Sikkim,57243.0,,
2020-11-05,Sikkim,57421.0,,
2020-11-06,Sikkim,57670.0,,
2020-11-07,Sikkim,57963.0,,
2020-11-08,Sikkim,58173.0,,
2020-11-09,Sikkim,58224.0,,
2020-11-10,Sikkim,58540.0,,
2020-11-11,Sikkim,58792.0,,
2020-11-12,Sikkim,58984.0,,
2020-11-13,Sikkim,59211.0,,
2020-11-14,Sikkim,59499.0,,
2020-11-15,Sikkim,59650.0,,
2020-04-03,Tamil Nadu,3684.0,2789,411.0
2020-04-08,Tamil Nadu,5305.0,4414,690.0
2020-04-09,Tamil Nadu,7267.0,5824,834.0
2020-04-10,Tamil Nadu,8410.0,6838,911.0
2020-04-11,Tamil Nadu,9842.0,7779,969.0
2020-04-12,Tamil Nadu,10655.0,,1075.0
2020-04-13,Tamil Nadu,12746.0,,1173.0
2020-04-14,Tamil Nadu,19255.0,13234,1204.0
2020-04-15,Tamil Nadu,21994.0,15210,1242.0
2020-04-16,Tamil Nadu,26005.0,18743,1267.0
2020-04-17,Tamil Nadu,29673.0,21628,1323.0
2020-04-18,Tamil Nadu,35036.0,27192,1372.0
2020-04-19,Tamil Nadu,40876.0,31853,1477.0
2020-04-20,Tamil Nadu,46985.0,38082,1520.0
2020-04-21,Tamil Nadu,53045.0,43582,1596.0
2020-04-22,Tamil Nadu,59023.0,49506,1629.0
2020-04-23,Tamil Nadu,65977.0,56836,1683.0
2020-04-24,Tamil Nadu,72403.0,62596,1755.0
2020-04-25,Tamil Nadu,80110.0,69390,1821.0
2020-04-26,Tamil Nadu,87605.0,77133,1885.0
2020-04-27,Tamil Nadu,94781.0,83021,1937.0
2020-04-28,Tamil Nadu,101874.0,97908,2058.0
2020-04-29,Tamil Nadu,109961.0,105864,2162.0
2020-04-30,Tamil Nadu,119748.0,115761,2323.0
2020-05-01,Tamil Nadu,129363.0,124852,2526.0
2020-05-02,Tamil Nadu,139490.0,135698,2757.0
2020-05-03,Tamil Nadu,150107.0,145520,3023.0
2020-05-04,Tamil Nadu,162970.0,158558,3550.0
2020-05-05,Tamil Nadu,174828.0,170174,4058.0
2020-05-06,Tamil Nadu,188241.0,182541,4829.0
2020-05-07,Tamil Nadu,202436.0,195831,5409.0
2020-05-08,Tamil Nadu,216416.0,209495,6009.0
2020-05-09,Tamil Nadu,229670.0,222576,6535.0
2020-05-10,Tamil Nadu,243037.0,235157,7204.0
2020-05-11,Tamil Nadu,254899.0,245562,8002.0
